id,loss
4,2316.295202
6,2629.039406
9,10035.836051
12,5300.116680
15,962.594018
17,2404.697096
21,1341.567001
28,1391.101042
32,3136.023857
43,2039.006878
46,2796.426120
50,1086.525479
54,1342.627714
62,2026.065542
70,1472.160097
71,4155.564369
75,1956.205997
77,2210.065361
81,3002.511246
83,2166.414198
87,1362.781152
97,2583.161258
103,1368.376449
119,1454.617806
120,1391.104553
127,1408.216352
138,3503.322825
141,1937.780412
148,866.870968
150,2175.185770
151,2319.432487
158,1382.620802
160,6415.399745
165,2620.386146
168,5302.820736
169,4542.600688
177,2579.050671
178,4165.525333
184,1725.591896
194,9889.309224
198,1668.914332
203,5634.634800
211,2462.248330
217,1572.991451
219,1169.423873
221,2919.547573
227,1808.623449
230,1056.848488
235,2022.225348
240,724.953610
243,3176.929087
249,3340.195947
253,2112.585006
258,1252.475758
261,922.248124
263,3396.427577
264,4156.470302
265,5898.663174
268,1138.161771
271,1714.596035
274,5384.038777
275,1034.644878
279,1531.280796
282,1493.302681
286,3195.092100
288,1824.748090
294,2951.881635
296,1325.178478
297,1980.655620
300,813.899924
303,8613.549024
314,1314.213581
315,2868.622236
321,2223.333947
323,5823.597688
330,2767.387354
341,2850.804795
342,2312.558132
352,1705.623440
353,1692.795117
360,3130.925880
361,1994.856559
362,2345.739682
366,973.285309
372,4434.711496
376,4617.986431
377,2302.195767
379,1352.080347
380,3441.790759
387,1587.718206
392,2077.641736
394,10006.276971
395,2766.603216
397,1757.199236
407,2596.721962
411,4545.729653
416,1460.024906
417,1557.507998
419,4175.144017
428,4987.852020
431,1867.602251
436,3258.581479
438,1811.644776
445,4791.800033
446,3549.047949
455,1956.340288
456,954.344434
461,962.747751
463,1670.870614
464,3258.138298
466,2462.962862
467,2330.595490
470,1153.418766
475,1349.725564
482,2218.460609
490,5398.735993
496,1093.266668
497,4018.956373
508,4271.852850
510,1978.169512
512,4128.630223
513,3313.265850
523,2457.639082
531,5492.738532
532,1242.112064
533,1673.236150
537,1211.427505
544,5537.364677
547,2464.897354
556,5111.736580
565,1635.862790
566,1196.920355
571,1491.858818
573,2545.859896
574,1003.564022
581,2189.632357
585,3221.583590
589,4784.883431
597,1919.466284
601,5128.524312
602,1646.717471
613,1295.319297
616,1662.057854
619,1664.741670
622,2189.483473
623,1900.061629
629,1785.443880
634,1079.088558
638,688.547033
642,968.252935
643,2348.094955
645,1407.319325
648,5540.373084
652,2314.447533
664,984.421125
666,2616.779228
672,1217.896700
676,1812.320324
678,2754.901507
682,1478.000396
686,3521.868130
688,1997.737660
689,1355.135109
690,1585.085458
692,6009.632972
695,1477.655347
697,3087.048480
698,1990.354238
706,2148.768287
708,1314.245009
712,2562.656803
715,2950.994018
717,1484.879242
725,4048.627896
729,713.713665
737,1266.501561
739,4073.251914
747,3354.232241
753,3630.159805
758,2926.269389
759,2286.743496
763,1963.342018
773,5143.404313
774,3333.813081
776,1711.208569
788,4661.907364
790,2517.224272
794,1568.127316
801,3178.499968
802,1590.948312
805,1763.783351
809,5588.891714
812,1768.451604
825,2096.649791
828,1290.034347
830,2121.829892
833,1130.864468
850,3859.313027
852,5913.594719
862,2827.810311
863,1349.146160
864,1838.876649
865,2949.407189
868,3295.940855
872,1591.147162
879,4984.073987
880,1406.641379
883,1752.035281
886,534.087234
923,1595.339161
924,1059.595190
932,1665.546483
945,4274.334856
947,6603.379680
948,1974.337013
955,2841.564420
963,5026.541206
979,982.707026
989,1371.008974
994,2617.417567
995,2113.484650
998,1622.262850
1000,3386.357636
1018,1859.672680
1019,2233.218838
1028,1901.397020
1034,1325.746439
1038,2605.849632
1040,1189.889570
1042,1535.792602
