id,loss
4,1460.681686
6,2098.779517
9,7256.649793
12,4671.991776
15,801.484272
17,2028.246504
21,1959.358351
28,926.159996
32,2121.974056
43,2427.768761
46,2281.567393
50,1167.076223
54,1412.017280
62,2070.727393
70,2289.991883
71,3722.144145
75,1974.474452
77,1563.764287
81,3013.427768
83,2238.711776
87,1828.599054
97,2092.245173
103,1757.260512
119,1225.958839
120,1219.309265
127,1543.674979
138,3616.132271
141,2584.736145
148,1091.048163
150,1846.597426
151,1796.552466
158,1531.088301
160,4639.421610
165,2244.980306
168,3297.465841
169,3928.999154
177,2642.271622
178,3071.463590
184,1581.441055
194,6319.122511
198,1432.218642
203,4088.991683
211,1761.838109
217,1138.393345
219,1068.487431
221,3516.588231
227,2212.418304
230,1089.163108
235,2079.472664
240,1079.935820
243,2923.133142
249,5339.198656
253,1657.057765
258,1240.084458
261,1813.768105
263,3221.179505
264,2964.445856
265,4333.422917
268,1572.878910
271,1083.851279
274,5511.630802
275,962.022847
279,1728.645209
282,1476.325603
286,2030.275714
288,1335.832255
294,2385.065027
296,1050.418837
297,1301.045980
300,913.482482
303,5681.927041
314,1271.438303
315,3124.006273
321,2292.174514
323,3606.111727
330,2526.724927
341,1302.569060
342,4088.974423
352,1546.631082
353,2345.442680
360,4921.959143
361,2245.233964
362,2833.117314
366,975.617245
372,2135.097797
376,3066.610227
377,2128.699179
379,1397.411912
380,2761.029754
387,1522.610542
392,1969.180889
394,5858.859539
395,1229.250473
397,1369.176925
407,4016.542163
411,6126.990599
416,2309.801092
417,1862.567191
419,3501.424259
428,3927.626353
431,2222.499599
436,7774.292151
438,1386.841814
445,6665.700388
446,5900.791598
455,1500.094846
456,1186.706861
461,1098.711226
463,1589.884374
464,3207.158376
466,2267.770458
467,1693.916939
470,1406.746703
475,1551.635941
482,3471.228306
490,3454.456930
496,1647.778259
497,3501.856394
508,2551.652159
510,2036.500848
512,2438.948571
513,2303.621213
523,2329.542997
531,2850.142997
532,2115.390952
533,1417.969179
537,1367.419229
544,3769.477908
547,2818.714953
556,6873.928882
565,1455.335574
566,1477.960418
571,1272.335164
573,1742.445937
574,1180.939688
581,1688.054942
585,1834.266372
589,2200.735929
597,1500.079312
601,2476.478063
602,2271.007503
613,2023.036565
616,1756.156280
619,1713.862995
622,1968.755755
623,2125.226599
629,1544.277552
634,1755.739904
638,746.053032
642,1175.774091
643,1863.813856
645,970.184291
648,5222.265480
652,1962.587623
664,1084.982691
666,2139.226638
672,797.818609
676,1986.941236
678,3507.982527
682,1734.422443
686,2464.699143
688,1548.897776
689,1366.581696
690,1944.404401
692,8156.691855
