id,loss
4,2.718282
6,2.718282
9,2.718282
12,2.718282
15,2.718282
17,2.718282
21,2.718282
28,2.718282
32,2.718282
43,2.718282
46,2.718282
50,2.718282
54,2.718282
62,2.718282
70,2.718282
71,2.718282
75,2.718282
77,2.718282
81,2.718282
83,2.718282
87,2.718282
97,2.718282
103,2.718282
119,2.718282
120,2.718282
127,2.718282
138,2.718282
141,2.718282
148,2.718282
150,2.718282
151,2.718282
158,2.718282
160,2.718282
165,2.718282
168,2.718282
169,2.718282
177,2.718282
178,2.718282
184,2.718282
194,2.718282
198,2.718282
203,2.718282
211,2.718282
217,2.718282
219,2.718282
221,2.718282
227,2.718282
230,2.718282
235,2.718282
240,2.718282
243,2.718282
249,2.718282
253,2.718282
258,2.718282
261,2.718282
263,2.718282
264,2.718282
265,2.718282
268,2.718282
271,2.718282
274,2.718282
275,2.718282
279,2.718282
282,2.718282
286,2.718282
288,2.718282
294,2.718282
296,2.718282
297,2.718282
300,2.718282
303,2.718282
314,2.718282
315,2.718282
321,2.718282
323,2.718282
330,2.718282
341,2.718282
342,2.718282
352,2.718282
353,2.718282
360,2.718282
361,2.718282
362,2.718282
366,2.718282
372,2.718282
376,2.718282
377,2.718282
379,2.718282
380,2.718282
387,2.718282
392,2.718282
394,2.718282
395,2.718282
397,2.718282
407,2.718282
411,2.718282
416,2.718282
417,2.718282
419,2.718282
428,2.718282
431,2.718282
436,2.718282
438,2.718282
445,2.718282
446,2.718282
455,2.718282
456,2.718282
461,2.718282
463,2.718282
464,2.718282
466,2.718282
467,2.718282
470,2.718282
475,2.718282
482,2.718282
490,2.718282
496,2.718282
497,2.718282
508,2.718282
510,2.718282
512,2.718282
513,2.718282
523,2.718282
531,2.718282
532,2.718282
533,2.718282
537,2.718282
544,2.718282
547,2.718282
556,2.718282
565,2.718282
566,2.718282
571,2.718282
573,2.718282
574,2.718282
581,2.718282
585,2.718282
589,2.718282
597,2.718282
601,2.718282
602,2.718282
613,2.718282
616,2.718282
619,2.718282
622,2.718282
623,2.718282
629,2.718282
634,2.718282
638,2.718282
642,2.718282
643,2.718282
645,2.718282
648,2.718282
652,2.718282
664,2.718282
666,2.718282
672,2.718282
676,2.718282
678,2.718282
682,2.718282
686,2.718282
688,2.718282
689,2.718282
690,2.718282
692,2.718282
695,2.718282
697,2.718282
698,2.718282
706,2.718282
708,2.718282
712,2.718282
715,2.718282
717,2.718282
725,2.718282
729,2.718282
737,2.718282
739,2.718282
747,2.718282
753,2.718282
758,2.718282
759,2.718282
763,2.718282
773,2.718282
774,2.718282
776,2.718282
788,2.718282
790,2.718282
794,2.718282
801,2.718282
802,2.718282
805,2.718282
809,2.718282
812,2.718282
825,2.718282
828,2.718282
830,2.718282
833,2.718282
850,2.718282
852,2.718282
862,2.718282
863,2.718282
864,2.718282
865,2.718282
868,2.718282
872,2.718282
879,2.718282
880,2.718282
883,2.718282
886,2.718282
923,2.718282
924,2.718282
932,2.718282
945,2.718282
947,2.718282
948,2.718282
955,2.718282
963,2.718282
979,2.718282
989,2.718282
994,2.718282
995,2.718282
998,2.718282
1000,2.718282
1018,2.718282
1019,2.718282
1028,2.718282
1034,2.718282
1038,2.718282
1040,2.718282
1042,2.718282
1057,2.718282
1058,2.718282
1063,2.718282
1066,2.718282
1071,2.718282
1073,2.718282
1074,2.718282
1077,2.718282
1080,2.718282
1088,2.718282
1096,2.718282
1097,2.718282
1105,2.718282
1115,2.718282
1116,2.718282
1122,2.718282
1130,2.718282
1133,2.718282
1137,2.718282
1140,2.718282
1143,2.718282
1149,2.718282
1150,2.718282
1153,2.718282
1157,2.718282
1180,2.718282
1183,2.718282
1188,2.718282
1193,2.718282
1200,2.718282
1209,2.718282
1214,2.718282
1219,2.718282
1223,2.718282
1227,2.718282
1228,2.718282
1229,2.718282
1233,2.718282
1238,2.718282
1239,2.718282
1241,2.718282
1243,2.718282
1244,2.718282
1245,2.718282
1277,2.718282
1279,2.718282
1292,2.718282
1293,2.718282
1299,2.718282
1304,2.718282
1313,2.718282
1328,2.718282
1330,2.718282
1334,2.718282
1335,2.718282
1336,2.718282
1341,2.718282
1344,2.718282
1351,2.718282
1352,2.718282
1354,2.718282
1368,2.718282
1373,2.718282
1375,2.718282
1381,2.718282
1384,2.718282
1385,2.718282
1388,2.718282
1401,2.718282
1402,2.718282
1404,2.718282
1406,2.718282
1409,2.718282
1422,2.718282
1429,2.718282
1433,2.718282
1438,2.718282
1444,2.718282
1446,2.718282
1450,2.718282
1451,2.718282
1454,2.718282
1458,2.718282
1461,2.718282
1464,2.718282
1465,2.718282
1478,2.718282
1479,2.718282
1480,2.718282
1484,2.718282
1486,2.718282
1488,2.718282
1489,2.718282
1491,2.718282
1507,2.718282
1515,2.718282
1519,2.718282
1528,2.718282
1529,2.718282
1530,2.718282
1532,2.718282
1541,2.718282
1542,2.718282
1547,2.718282
1549,2.718282
1553,2.718282
1554,2.718282
1555,2.718282
1559,2.718282
1565,2.718282
1568,2.718282
1576,2.718282
1579,2.718282
1592,2.718282
1596,2.718282
1605,2.718282
1607,2.718282
1612,2.718282
1617,2.718282
1619,2.718282
1620,2.718282
1624,2.718282
1627,2.718282
1633,2.718282
1636,2.718282
1639,2.718282
1640,2.718282
1644,2.718282
1646,2.718282
1647,2.718282
1654,2.718282
1655,2.718282
1664,2.718282
1665,2.718282
1667,2.718282
1669,2.718282
1678,2.718282
1682,2.718282
1689,2.718282
1690,2.718282
1693,2.718282
1695,2.718282
1705,2.718282
1706,2.718282
1708,2.718282
1716,2.718282
1720,2.718282
1722,2.718282
1749,2.718282
1750,2.718282
1751,2.718282
1760,2.718282
1763,2.718282
1770,2.718282
1777,2.718282
1785,2.718282
1791,2.718282
1794,2.718282
1800,2.718282
1816,2.718282
1817,2.718282
1821,2.718282
1836,2.718282
1838,2.718282
1851,2.718282
1852,2.718282
1854,2.718282
1856,2.718282
1865,2.718282
1872,2.718282
1878,2.718282
1880,2.718282
1881,2.718282
1882,2.718282
1886,2.718282
1892,2.718282
1894,2.718282
1898,2.718282
1899,2.718282
1902,2.718282
1903,2.718282
1906,2.718282
1910,2.718282
1911,2.718282
1914,2.718282
1929,2.718282
1932,2.718282
1952,2.718282
1959,2.718282
1960,2.718282
1976,2.718282
1980,2.718282
1981,2.718282
1987,2.718282
1994,2.718282
2000,2.718282
2008,2.718282
2011,2.718282
2012,2.718282
2019,2.718282
2022,2.718282
2024,2.718282
2028,2.718282
2030,2.718282
2031,2.718282
2047,2.718282
2049,2.718282
2050,2.718282
2051,2.718282
2056,2.718282
2057,2.718282
2059,2.718282
2069,2.718282
2085,2.718282
2089,2.718282
2090,2.718282
2101,2.718282
2114,2.718282
2115,2.718282
2118,2.718282
2119,2.718282
2125,2.718282
2128,2.718282
2129,2.718282
2132,2.718282
2133,2.718282
2135,2.718282
2136,2.718282
2143,2.718282
2144,2.718282
2145,2.718282
2152,2.718282
2160,2.718282
2166,2.718282
2169,2.718282
2170,2.718282
2172,2.718282
2181,2.718282
2183,2.718282
2185,2.718282
2188,2.718282
2189,2.718282
2194,2.718282
2202,2.718282
2208,2.718282
2227,2.718282
2230,2.718282
2235,2.718282
2236,2.718282
2244,2.718282
2248,2.718282
2252,2.718282
2254,2.718282
2260,2.718282
2263,2.718282
2274,2.718282
2277,2.718282
2279,2.718282
2280,2.718282
2283,2.718282
2284,2.718282
2288,2.718282
2292,2.718282
2295,2.718282
2296,2.718282
2299,2.718282
2315,2.718282
2318,2.718282
2329,2.718282
2337,2.718282
2340,2.718282
2342,2.718282
2347,2.718282
2349,2.718282
2354,2.718282
2361,2.718282
2370,2.718282
2378,2.718282
2382,2.718282
2387,2.718282
2389,2.718282
2394,2.718282
2396,2.718282
2400,2.718282
2407,2.718282
2414,2.718282
2415,2.718282
2421,2.718282
2427,2.718282
2428,2.718282
2430,2.718282
2435,2.718282
2445,2.718282
2446,2.718282
2447,2.718282
2449,2.718282
2451,2.718282
2458,2.718282
2462,2.718282
2463,2.718282
2467,2.718282
2471,2.718282
2475,2.718282
2478,2.718282
2483,2.718282
2485,2.718282
2487,2.718282
2494,2.718282
2497,2.718282
2499,2.718282
2503,2.718282
2513,2.718282
2515,2.718282
2522,2.718282
2523,2.718282
2528,2.718282
2532,2.718282
2536,2.718282
2538,2.718282
2539,2.718282
2540,2.718282
2545,2.718282
2548,2.718282
2549,2.718282
2553,2.718282
2563,2.718282
2566,2.718282
2574,2.718282
2575,2.718282
2584,2.718282
2588,2.718282
2589,2.718282
2592,2.718282
2596,2.718282
2598,2.718282
2602,2.718282
2603,2.718282
2607,2.718282
2609,2.718282
2611,2.718282
2627,2.718282
2628,2.718282
2630,2.718282
2633,2.718282
2636,2.718282
2640,2.718282
2641,2.718282
2657,2.718282
2659,2.718282
2662,2.718282
2663,2.718282
2667,2.718282
2670,2.718282
2682,2.718282
2694,2.718282
2699,2.718282
2700,2.718282
2703,2.718282
2708,2.718282
2714,2.718282
2725,2.718282
2726,2.718282
2727,2.718282
2732,2.718282
2733,2.718282
2736,2.718282
2745,2.718282
2760,2.718282
2764,2.718282
2765,2.718282
2766,2.718282
2775,2.718282
2783,2.718282
2784,2.718282
2786,2.718282
2801,2.718282
2803,2.718282
2813,2.718282
2815,2.718282
2816,2.718282
2818,2.718282
2819,2.718282
2822,2.718282
2825,2.718282
2826,2.718282
2830,2.718282
2834,2.718282
2835,2.718282
2856,2.718282
2873,2.718282
2886,2.718282
2892,2.718282
2896,2.718282
2897,2.718282
2899,2.718282
2901,2.718282
2909,2.718282
2914,2.718282
2915,2.718282
2916,2.718282
2919,2.718282
2926,2.718282
2927,2.718282
2933,2.718282
2934,2.718282
2941,2.718282
2942,2.718282
2946,2.718282
2949,2.718282
2952,2.718282
2957,2.718282
2962,2.718282
2963,2.718282
2965,2.718282
2966,2.718282
2971,2.718282
2975,2.718282
2979,2.718282
2985,2.718282
2995,2.718282
2996,2.718282
3001,2.718282
3007,2.718282
3008,2.718282
3014,2.718282
3017,2.718282
3021,2.718282
3025,2.718282
3026,2.718282
3034,2.718282
3035,2.718282
3044,2.718282
3046,2.718282
3047,2.718282
3057,2.718282
3059,2.718282
3063,2.718282
3065,2.718282
3067,2.718282
3069,2.718282
3076,2.718282
3086,2.718282
3088,2.718282
3090,2.718282
3096,2.718282
3100,2.718282
3102,2.718282
3103,2.718282
3107,2.718282
3118,2.718282
3120,2.718282
3123,2.718282
3128,2.718282
3132,2.718282
3140,2.718282
3152,2.718282
3165,2.718282
3183,2.718282
3190,2.718282
3197,2.718282
3201,2.718282
3203,2.718282
3214,2.718282
3219,2.718282
3220,2.718282
3221,2.718282
3229,2.718282
3234,2.718282
3235,2.718282
3240,2.718282
3241,2.718282
3249,2.718282
3254,2.718282
3264,2.718282
3266,2.718282
3270,2.718282
3282,2.718282
3285,2.718282
3289,2.718282
3291,2.718282
3295,2.718282
3299,2.718282
3302,2.718282
3303,2.718282
3308,2.718282
3309,2.718282
3324,2.718282
3327,2.718282
3330,2.718282
3335,2.718282
3339,2.718282
3340,2.718282
3343,2.718282
3350,2.718282
3353,2.718282
3356,2.718282
3361,2.718282
3368,2.718282
3376,2.718282
3381,2.718282
3383,2.718282
3397,2.718282
3403,2.718282
3405,2.718282
3410,2.718282
3412,2.718282
3416,2.718282
3417,2.718282
3423,2.718282
3427,2.718282
3435,2.718282
3439,2.718282
3441,2.718282
3450,2.718282
3453,2.718282
3454,2.718282
3458,2.718282
3459,2.718282
3467,2.718282
3469,2.718282
3477,2.718282
3478,2.718282
3482,2.718282
3484,2.718282
3506,2.718282
3515,2.718282
3522,2.718282
3523,2.718282
3526,2.718282
3532,2.718282
3534,2.718282
3537,2.718282
3539,2.718282
3542,2.718282
3545,2.718282
3552,2.718282
3554,2.718282
