id,loss
4,1558.719042
6,1889.468163
9,12549.953309
12,4680.511407
15,796.132826
17,2024.146464
21,1855.867244
28,1016.892153
32,2428.195165
43,2549.623140
46,2446.926793
50,1133.681424
54,1424.182574
62,2081.765869
70,2195.836059
71,4092.537009
75,2023.588028
77,1367.453651
81,3095.474350
83,2349.193886
87,1905.263437
97,2179.168150
103,1579.188427
119,1218.516241
120,1325.897799
127,1457.750095
138,3398.800353
141,2495.994813
148,1255.581968
150,1997.782039
151,1836.531459
158,1579.548713
160,5869.131213
165,2244.694578
168,3396.960698
169,3711.712091
177,2724.648826
178,3686.380404
184,1615.071881
194,7635.766196
198,1365.311517
203,3801.318839
211,2009.975266
217,1125.857595
219,1103.883682
221,3664.919422
227,2123.299976
230,1059.894115
235,2195.344476
240,1037.151044
243,2975.675048
249,6609.581164
253,1859.751433
258,1261.998408
261,1665.317082
263,3455.728298
264,3803.762964
265,5013.390399
268,1507.797424
271,1279.761371
274,5465.017412
275,815.415588
279,1873.304766
282,1707.713844
286,2192.372137
288,1539.098769
294,2821.213540
296,1103.673452
297,1356.219030
300,823.483802
303,7187.114399
314,1315.505323
315,4552.373346
321,2488.280758
323,3198.950702
330,2818.996583
341,1277.015199
342,4514.991429
352,1534.683394
353,2317.436416
360,5536.749280
361,2302.053157
362,2668.436808
366,891.451113
372,2762.660844
376,3248.901250
377,2052.074756
379,1300.378883
380,3524.760828
387,1617.489810
392,2212.767021
394,6498.719623
395,1196.839833
397,1453.504014
407,3347.216116
411,7175.963489
416,2546.581323
417,2100.968881
419,3591.315799
428,5104.706056
431,2203.883919
436,9521.703508
438,1217.389950
445,6418.245178
446,5602.705810
455,1543.816210
456,1123.419671
461,948.444582
463,1543.437553
464,3724.283507
466,2438.922392
467,1689.284543
470,1451.712552
475,1482.711545
482,3019.213166
490,2884.059568
496,1619.096176
497,3574.815834
508,2672.434526
510,1772.529572
512,2809.823683
513,1863.438013
523,2516.384088
531,3126.853038
532,1805.789234
533,1402.136632
537,1357.461491
544,4423.019503
547,2765.037785
556,7360.409040
565,1459.717021
566,1402.122711
571,1333.422098
573,1841.565527
574,1108.261148
581,1821.064730
585,1886.948162
589,2056.180542
597,1843.646739
601,2497.563211
602,2154.127049
613,2006.043795
616,1556.131902
619,1813.863176
622,2146.648742
623,2132.909981
629,1659.594436
634,1717.937881
638,752.745217
642,1044.319915
643,1959.399516
645,968.203644
648,5274.772913
652,2084.736482
664,1028.968721
666,1851.346792
672,801.784773
676,1952.696920
678,4061.432117
682,1754.864462
686,2375.222659
688,1580.161848
689,1491.699289
690,2008.220882
692,8305.826691
695,1892.827612
697,3720.172183
698,1732.561473
706,1920.107238
708,1796.250372
712,3095.391238
715,3470.910499
717,996.511613
725,3180.594485
729,1448.017336
737,1418.476191
739,3574.920693
747,3817.728998
753,2065.861351
758,2456.359430
759,2500.818639
763,1688.979025
773,3096.097704
774,2245.718905
776,1509.807405
788,4900.282842
790,2655.264337
794,1189.306416
801,2841.482988
802,1629.883019
805,1610.349568
809,4693.275473
812,1857.659156
825,2199.691306
828,1598.389499
830,1814.356033
833,1022.332072
850,4065.982096
852,5227.096840
862,1794.732211
863,1424.534479
864,2001.262849
865,3090.104617
868,5471.853403
872,1736.278519
879,3726.788103
880,1266.695521
883,1587.157281
886,1463.870352
923,1385.146500
924,1540.967199
932,1078.109153
945,4305.862632
