id,loss
4,1611.735900
6,1637.632208
9,8053.954914
12,3352.853718
15,773.542926
17,2336.331896
21,3831.287427
28,630.439403
32,1935.370193
43,2767.296997
46,2327.782742
50,2220.935328
54,1318.702592
62,1455.944460
70,1791.979591
71,4093.067552
75,2029.971588
77,1506.268975
81,3025.703079
83,2254.047011
87,1762.256473
97,1837.795695
103,1667.699235
119,2197.472464
120,1029.342301
127,1080.905676
138,4026.283851
141,2264.019811
148,1125.936109
150,1835.234166
151,2037.852842
158,1450.921421
160,3103.592379
165,2476.073352
168,3671.758367
169,2742.808071
177,2495.638952
178,3540.517093
184,1349.257331
194,5774.730238
198,1407.512658
203,3390.988867
211,1478.559650
217,1041.770092
219,950.110327
221,3201.204702
227,2797.596210
230,865.590448
235,1330.958417
240,931.090540
243,2447.446820
249,3812.954389
253,2389.661901
258,1127.739582
261,1626.088342
263,2459.207081
264,3563.044695
265,5495.760482
268,1331.511930
271,1483.932209
274,5293.083910
275,1205.042525
279,1646.552910
282,984.272335
286,2263.340102
288,2634.505689
294,2651.506136
296,673.752745
297,1328.294179
300,699.814315
303,7922.139696
314,1125.511139
315,3690.705802
321,2599.221421
323,3154.585955
330,2460.288688
341,1539.462651
342,3160.652353
352,1454.166049
353,3196.186356
360,6581.839095
361,1867.323307
362,2637.251292
366,1120.213071
372,7081.072037
376,2259.009599
377,2183.099874
379,1797.097474
380,3703.035268
387,1727.610618
392,1890.683429
394,7721.325679
395,1621.882799
397,1247.132906
407,2798.182090
411,5026.218763
416,2706.145612
417,1976.912266
419,2678.631499
428,4401.604972
431,2762.738134
436,5127.641094
438,1019.135485
445,6770.643757
446,5379.252662
455,1255.837465
456,1257.369855
461,849.140700
463,1483.356500
464,2908.477320
466,1483.473543
467,1998.398434
470,1187.949260
475,975.952918
482,2703.001206
490,2150.900227
496,2220.302594
497,3219.341051
508,2503.118787
510,1920.829883
512,2801.646681
513,1498.590974
523,2343.046642
531,3597.937006
532,2259.152597
533,940.703299
537,1030.310972
544,3644.225017
547,2443.065180
556,4718.207626
565,1339.645254
566,1123.076321
571,1230.583045
573,1545.990350
574,750.639779
581,2464.178517
585,1884.064855
589,1314.992871
597,1220.468567
601,2798.839440
602,2370.333165
613,1488.940589
616,1221.204772
619,1878.578400
622,1449.553314
623,1969.595406
629,1423.341037
634,1323.164843
638,724.160245
642,1025.297708
643,1981.057613
645,2086.359226
648,4686.063832
652,1959.710128
664,800.034641
666,1950.931089
672,824.353008
676,2311.016307
678,4148.785585
682,1641.102553
686,2471.099732
688,2001.275645
689,1257.956350
690,1523.775356
692,6609.594023
695,1535.534360
697,4279.355475
698,1167.213808
706,2229.549719
708,1180.225626
712,2382.032859
715,2879.485697
717,991.156113
725,2298.636139
729,1110.947420
737,844.775130
739,2869.030793
747,3716.545958
753,2229.455933
758,1897.357202
759,3598.125756
763,1156.796992
773,6811.473316
774,1547.524103
776,1389.903832
788,2456.876463
790,1968.794282
794,1007.091254
801,2546.819280
802,1282.595623
805,1164.732199
809,4334.875923
812,1131.748813
825,4270.464315
828,1761.393721
830,1785.539818
833,1033.316620
850,4158.778914
852,6213.623617
862,1493.623474
863,1507.226852
864,1198.092716
865,2856.084141
868,3976.473273
872,1648.204221
879,2573.821959
880,1146.547934
883,1322.199225
886,1267.076192
923,1082.999793
924,1734.468851
932,930.391886
945,3904.302316
947,5142.707344
948,1581.316759
955,2503.900323
963,4087.433213
979,1063.424869
989,2974.121407
994,2131.809071
995,1520.998529
998,1157.987809
1000,2910.928192
1018,1247.984678
1019,1479.930067
1028,1332.583893
1034,908.852663
1038,2197.901828
1040,1282.852544
1042,1234.817623
1057,4373.070950
1058,3270.702874
1063,937.501919
1066,2570.612253
1071,3792.679952
1073,7725.027663
1074,1999.895262
1077,2467.381856
1080,14737.569431
1088,817.199206
1096,877.746784
1097,10922.995226
1105,4813.151824
1115,1842.845754
1116,1588.584049
1122,1267.846592
1130,3859.634267
1133,1077.135011
1137,2010.539135
1140,2111.743316
1143,6409.695266
1149,6252.662173
1150,813.919507
1153,1398.743325
1157,1316.706887
1180,635.244170
1183,893.958284
1188,1751.436142
1193,1290.336859
1200,678.547391
1209,2050.926601
1214,1500.235574
1219,2273.868416
1223,4610.816793
1227,829.756523
1228,2764.018944
1229,3045.336735
1233,1329.258942
1238,3002.076802
1239,1385.400563
1241,5067.329483
1243,2982.950249
1244,1011.596953
1245,3115.503469
1277,3900.913771
1279,2924.800695
1292,6560.614938
1293,1956.892332
1299,6726.762249
1304,1521.706095
1313,3072.261360
1328,1683.834126
1330,761.498952
1334,1113.545135
1335,1775.366321
1336,3572.105178
1341,1018.614800
1344,1016.050115
1351,1150.547172
1352,3077.666541
1354,1180.043830
1368,3126.336288
1373,1258.524166
1375,844.288528
1381,2264.268611
1384,1697.967508
1385,3561.227699
1388,6183.849126
1401,2023.765051
1402,1869.655011
1404,1260.251021
1406,1764.716107
1409,1007.491416
1422,1302.001523
1429,3548.578411
1433,5297.504898
1438,1032.258385
1444,2368.863791
1446,1420.212635
1450,913.078206
1451,837.254225
1454,1373.067949
1458,3372.082175
1461,3087.049899
1464,5218.947440
1465,996.450895
1478,1936.885191
1479,1838.051081
1480,2262.555415
1484,1666.118662
1486,879.748666
1488,727.244940
1489,2756.889859
1491,1179.100818
