id,loss
4,1357.400898
6,1896.126533
9,9981.933666
12,4208.954851
15,757.476047
17,1945.638337
21,1892.515017
28,795.257064
32,1931.587628
43,2192.794453
46,2093.665493
50,1263.827050
54,1482.269136
62,2096.563384
70,2164.191872
71,4003.923262
75,1941.129048
77,1390.893417
81,3078.385656
83,2320.617100
87,2005.586436
97,1913.310224
103,1726.400406
119,1259.186220
120,1165.604197
127,1618.166202
138,3225.945095
141,2452.436260
148,1216.265089
150,1660.157529
151,1841.157410
158,1518.596431
160,5084.769102
165,2033.793867
168,3659.067687
169,3532.821936
177,2475.939907
178,3197.413103
184,1548.594232
194,6604.179887
198,1339.247968
203,3935.629579
211,1580.251967
217,1085.097240
219,1122.143216
221,3272.170540
227,2247.172630
230,972.106613
235,2126.349349
240,1082.954967
243,2674.313672
249,6169.634451
253,1605.875384
258,1262.485779
261,1707.956067
263,3490.474595
264,3031.910227
265,4464.282508
268,1373.793646
271,1132.203393
274,5195.622706
275,1011.619987
279,1639.944203
282,1270.400964
286,1844.479400
288,1358.291207
294,2235.529613
296,1104.136594
297,1146.056844
300,942.239119
303,5963.158185
314,1222.367438
315,3813.776547
321,2248.404288
323,3303.418959
330,2470.214678
341,1242.331345
342,3769.657895
352,1538.949183
353,2171.397430
360,5789.509438
361,2160.467057
362,2319.648722
366,877.077762
372,1953.067016
376,3011.759921
377,2205.410087
379,1293.717638
380,3013.345345
387,1410.610210
392,2103.885295
394,5683.525856
395,1160.391355
397,1352.242034
407,3949.499229
411,7167.911856
416,2329.969423
417,1962.608796
419,3207.675112
428,4174.934222
431,2248.800434
436,7709.572049
438,1110.001411
445,6670.776561
446,5610.494517
455,1508.675439
456,1092.825168
461,1146.458542
463,1685.880738
464,3117.680569
466,2301.419601
467,1887.064691
470,1384.955559
475,1563.565376
482,3347.062859
490,3317.633398
496,1562.660564
497,3700.298851
508,2429.559214
510,2055.405783
512,2496.602571
513,2229.779063
523,2590.860241
531,2479.603114
532,2100.494591
533,1459.883065
537,1496.274389
544,3699.277898
547,2696.800588
556,7145.926178
565,1584.270837
566,1402.780137
571,1139.887722
573,1658.402894
574,1217.386031
581,1704.234285
585,1683.529692
589,2033.037257
597,1666.591478
601,2356.902539
602,2439.960974
613,2092.020620
616,1668.496724
619,1524.222473
622,1868.074934
623,2088.566342
629,1797.400632
634,1820.878681
638,720.180590
642,1305.356128
643,1786.476275
645,1144.148654
648,4675.399560
652,1814.975289
664,1106.725547
666,1893.880714
672,704.055028
676,2034.324742
678,3838.307604
682,1696.133126
686,2372.314494
688,1387.195148
689,1649.449557
690,1845.090792
692,8063.707112
695,1760.022092
697,4004.151455
698,1553.957514
706,1775.665226
708,1868.661551
712,2740.295613
715,3470.512359
717,1008.639945
725,3098.378914
729,1408.501765
737,1515.716863
739,3412.982809
747,3242.644957
753,1954.846223
758,2590.222951
759,2570.243079
763,1783.057847
773,2625.394875
774,1831.951338
776,1360.335353
788,4698.371351
790,2886.474680
794,1216.396672
801,2601.872955
802,1485.846923
805,1695.566365
809,3656.278562
812,1686.033771
825,1947.061886
828,1402.569296
830,1859.186093
833,1137.929536
850,3992.077171
852,4580.893638
862,1946.805362
863,1387.853235
864,1721.635980
865,2716.332404
868,5477.039578
872,2037.455563
879,3305.233887
880,1129.561548
883,1442.394455
886,1306.893068
923,1213.478243
924,1540.459419
932,1018.101164
945,4775.685138
947,5531.397610
948,1830.854196
955,2819.855541
963,4656.125631
979,1034.957062
989,1918.576276
994,3067.574553
995,2066.427897
998,1206.880066
1000,3919.993167
1018,2026.759869
1019,1514.747047
1028,1499.536465
1034,916.731894
1038,1625.940201
1040,1212.551701
1042,1428.024163
1057,6192.031502
1058,2306.245814
1063,1742.442251
1066,3649.130066
1071,4351.832352
1073,3422.322074
1074,1730.293873
1077,2937.858471
1080,7411.604199
1088,754.513429
1096,1065.186742
1097,5628.822676
1105,3392.437613
1115,2098.376446
1116,1880.545934
1122,1838.349079
1130,3237.890998
1133,1229.947592
1137,1748.439102
1140,1587.933871
1143,6971.606123
1149,4729.180657
1150,1070.332464
1153,1357.334925
1157,1191.052517
1180,828.396894
1183,1321.235764
1188,2000.278070
1193,1390.322371
1200,756.623121
1209,2602.633653
1214,2037.996449
1219,2345.409499
1223,4323.200509
1227,1011.672213
1228,1445.710362
1229,3800.907033
1233,1576.598537
1238,4000.100669
1239,1929.325313
1241,3331.835752
1243,1912.094179
1244,1279.790926
1245,3074.349934
1277,3692.301284
1279,2528.888205
1292,6633.963800
1293,2132.086853
1299,8311.628599
1304,2224.091252
1313,3125.081669
1328,2303.840389
1330,1117.536645
1334,1529.659158
1335,1444.177150
1336,4787.615502
1341,1169.736365
1344,1225.798389
1351,1175.130423
1352,1765.510398
1354,1669.735017
1368,3314.948733
1373,1169.332616
1375,789.141300
1381,1602.623918
1384,1889.318266
1385,2611.481899
1388,6324.002046
1401,2552.263199
1402,1992.290808
1404,1109.612896
1406,1860.907763
1409,1046.060626
1422,1638.875504
1429,2267.753572
1433,3650.176689
1438,1056.069535
1444,1148.646534
1446,1190.313559
1450,806.235132
1451,917.621749
1454,1946.224454
1458,2076.391961
1461,2651.616943
1464,3830.181612
1465,1342.622197
1478,1334.715398
1479,1502.309090
1480,1916.535449
1484,1729.206448
1486,1490.937023
1488,1222.117064
1489,3499.844567
1491,1038.005641
1507,2450.718693
1515,1275.263157
1519,1735.554292
1528,1780.957963
1529,1158.850489
1530,2221.331387
1532,998.979915
1541,1093.406467
1542,1721.673275
1547,1306.660284
1549,1137.852463
1553,2461.172408
1554,3421.936639
1555,1393.655748
1559,1668.932696
1565,1558.560893
1568,1019.543718
1576,2207.871974
1579,954.751423
1592,1243.555437
1596,3468.743369
1605,1028.986188
1607,1829.779061
1612,1608.623963
1617,2418.934136
1619,1951.750967
1620,6118.570905
1624,2409.696953
1627,1425.028941
1633,2609.690368
1636,1242.489249
1639,1163.849185
1640,2215.631870
1644,1063.238407
1646,2174.280725
1647,2752.231291
1654,914.545634
1655,2796.989322
1664,4479.930225
1665,1878.625475
1667,3098.065459
1669,1182.295226
1678,2067.153910
1682,1395.443426
1689,1409.628389
1690,2055.921634
1693,4864.926478
1695,785.584639
1705,1696.402397
1706,2308.614401
1708,2522.680926
1716,1735.089537
1720,9048.984451
1722,1205.779575
1749,2628.675894
1750,2069.413464
1751,5823.007536
1760,2522.879469
1763,2472.535175
1770,1640.442399
1777,1766.858012
1785,3314.615382
1791,954.765695
1794,3391.571631
1800,1599.895666
1816,1505.706675
1817,1284.785817
1821,1761.078109
1836,1288.999805
1838,1619.826523
1851,1725.800294
1852,2688.508632
1854,1775.362559
1856,1132.454240
1865,716.583769
1872,1048.453911
1878,1064.517752
1880,1255.306270
1881,1563.847844
1882,1891.727871
1886,1022.941049
1892,1385.200752
1894,2911.042998
1898,1720.914692
1899,2697.152924
1902,1312.189570
1903,2962.792528
1906,1652.371433
1910,2108.379692
1911,1594.073307
1914,2051.895209
1929,2426.320691
1932,1123.491341
1952,1459.142899
1959,740.248655
1960,1762.106392
1976,4106.992615
1980,2278.012763
1981,1794.919268
1987,1921.886522
1994,1597.828541
2000,1437.937292
2008,1511.023133
2011,2514.797874
2012,3783.200399
2019,1394.535028
2022,3005.862070
2024,6944.265322
2028,777.845372
2030,2743.533531
2031,4503.025991
2047,1968.415217
2049,841.112836
2050,1286.165494
2051,2106.617980
2056,1668.749592
2057,1413.798197
2059,2719.586576
2069,2288.065016
2085,1373.440311
2089,770.359560
2090,1663.134815
2101,2363.430151
2114,1972.547760
2115,1389.170743
2118,1244.819146
2119,2228.794927
2125,1880.180672
2128,2454.379463
2129,1218.608600
2132,2401.496237
2133,2550.999951
2135,1045.336450
2136,1609.012324
2143,1742.675829
2144,1257.604459
2145,3501.114996
2152,1814.005317
2160,2850.450200
2166,1738.158460
2169,1432.590170
2170,1828.454540
2172,1462.887878
2181,1959.748285
2183,1203.344475
2185,2112.764359
2188,1791.109301
2189,1403.366201
2194,2831.142342
2202,1350.128686
2208,2005.662136
2227,1372.728560
2230,3413.056932
2235,2410.473935
2236,1702.520018
2244,5176.175973
2248,1898.556604
