id,loss
4,1521.798568
6,2546.449142
9,13218.107970
12,4801.135887
15,707.056738
17,2563.495214
21,1699.412199
28,609.503330
32,2502.562098
43,1903.391645
46,2684.141845
50,1601.182574
54,1322.370061
62,2694.483586
70,2164.391080
71,6016.796677
75,3119.151543
77,1443.695880
81,4094.707487
83,2678.940582
87,2700.801876
97,2117.419289
103,1385.513520
119,1247.748110
120,1269.587579
127,1958.834482
138,1513.252548
141,2315.396377
148,1687.596144
150,1693.822212
151,2353.740632
158,1661.357790
160,6439.394567
165,2785.539146
168,3649.089861
169,3643.484100
177,3069.955837
178,5421.600244
184,2402.535492
194,1240.765570
198,1616.982327
203,6096.471172
211,2207.875732
217,1079.570035
219,855.615828
221,4003.986351
227,2205.945321
230,1190.019439
235,2238.811067
240,1130.158049
243,2867.596112
249,7314.677631
253,1332.833927
258,943.379255
261,1926.508104
263,4235.742502
264,3534.532837
265,5766.919842
268,2096.278164
271,1253.078834
274,5927.996776
275,996.267033
279,1938.480904
282,1264.484281
286,3276.931265
288,1340.631716
294,3442.827633
296,1167.749497
297,852.491490
300,962.693054
303,5958.797978
314,1013.442826
315,5363.141715
321,2219.302352
323,4275.946622
330,3229.493245
341,1665.349611
342,4675.534484
352,1407.425183
353,2133.467552
360,6978.283763
361,1799.878159
362,2124.784805
366,867.585820
372,2512.152373
376,2767.379613
377,2338.772568
379,1664.791841
380,3516.510569
387,1410.648962
392,2537.428694
394,10806.102234
395,997.759087
397,1736.629891
407,3869.619361
411,10818.936142
416,3708.037500
417,2485.777695
419,2878.398689
428,4928.318095
431,2750.594687
436,4923.404233
438,912.260346
445,7259.126890
446,6447.390039
455,2027.324023
456,913.150240
461,1006.453756
463,1893.406838
464,3602.293895
466,2873.658926
467,1806.509071
470,1768.351033
475,1836.906039
482,4590.577143
490,2544.089962
496,1767.777945
497,4644.642168
508,3452.663623
510,2615.273612
512,2224.370152
513,2062.113416
523,2831.610773
531,2387.248565
532,1940.952078
533,1846.109745
537,1461.701873
544,4319.407982
547,2773.517889
556,9485.940754
565,1901.980144
566,1349.616944
571,1913.975164
573,1742.598102
574,1002.087648
581,2071.352405
585,1688.768269
589,1908.956173
597,1767.964934
601,1853.122960
602,2013.461062
613,2154.815936
616,1735.973745
619,2064.223416
